model,noise,pdb_id,entropy_bits,normalized_entropy
fullbackbone,0.1,2CRO,3.516390580812377,0.8136161693601756
fullbackbone,0.1,2CRO,3.409133810292537,0.7887992894480085
fullbackbone,0.1,2CRO,3.687839624155819,0.8532857426569311
fullbackbone,0.1,2CRO,3.701612428908724,0.8564724696108565
fullbackbone,0.1,2CRO,3.787334930569323,0.8763067888726704
fullbackbone,0.1,2CRO,3.6944256995338187,0.8548096170096282
fullbackbone,0.1,2CRO,3.6595425230853715,0.8467384099736499
fullbackbone,0.1,2GB1,3.591872488604834,0.8310810383110838
fullbackbone,0.1,2GB1,3.19953571263383,0.7403028561300523
fullbackbone,0.1,2GB1,3.066570217497532,0.709537537453513
fullbackbone,0.1,2GB1,3.1299949329165844,0.7242126347773395
fullbackbone,0.1,2GB1,3.1702717658470334,0.733531816412521
fullbackbone,0.1,2GB1,3.096525236828597,0.7164684763015008
fullbackbone,0.1,2GB1,3.307607240227502,0.7653082530781217
fullbackbone,0.1,2GB1,3.321634217128356,0.7685537899294745
fullbackbone,0.1,2LZM,3.8544036661848433,0.8918250330782739
fullbackbone,0.1,2LZM,3.8001748820893946,0.8792776739124426
fullbackbone,0.1,2LZM,3.842385489396858,0.8890442888076316
fullbackbone,0.1,2LZM,3.7975004347975414,0.8786588650768636
fullbackbone,0.1,2LZM,3.8234223747136777,0.8846566372162938
fullbackbone,0.1,2LZM,3.850400301827964,0.8908987417867517
fullbackbone,0.1,2LZM,3.8582362991416144,0.8927118208435088
fullbackbone,0.1,2LZM,3.8309329192650527,0.8863944135944478
fullbackbone,0.1,2PCY,3.969412179732006,0.9184354974409763
fullbackbone,0.1,2PCY,3.876554181010618,0.8969501796192304
fullbackbone,0.1,2PCY,3.806089900516448,0.8806462803069013
fullbackbone,0.1,2PCY,3.98337991950535,0.9216673281116131
fullbackbone,0.1,2PCY,3.9185056824675346,0.9066568430657007
fullbackbone,0.1,2PCY,3.9523673256489387,0.9144916895596674
fullbackbone,0.1,2PCY,3.965751136605583,0.9175884118240837
fullbackbone,0.1,2PCY,3.9792459162493685,0.9207108098250475
fullbackbone,0.1,2PTL,3.6887706728905867,0.8535011670495464
fullbackbone,0.1,2PTL,3.2528357389688973,0.7526353209848282
fullbackbone,0.1,2PTL,3.71680689612497,0.8599881382852661
fullbackbone,0.1,2PTL,3.4824919431565817,0.8057727631508275
fullbackbone,0.1,2PTL,3.3762615480462186,0.7811933641469364
fullbackbone,0.1,2PTL,3.285488272899347,0.7601904059407941
fullbackbone,0.1,2PTL,3.572007702971101,0.826484759706349
fullbackbone,0.1,2PTL,3.7044024799274275,0.8571180266301888
fullbackbone,0.1,3CHY,3.507976168055493,0.8116692575716989
fullbackbone,0.1,3CHY,3.682924756843109,0.852148549440199
fullbackbone,0.1,3CHY,3.639562147888836,0.842115386462414
fullbackbone,0.1,3CHY,3.6329367406018362,0.8405824115628924
fullbackbone,0.1,3CHY,3.6991630961122164,0.855905747364967
fullbackbone,0.1,3CHY,3.69515554439682,0.8549784872099133
fullbackbone,0.1,3CHY,3.7023042174437903,0.8566325344059846
fullbackbone,0.1,3CHY,3.6288403099321616,0.8396345867542102
fullbackbone,0.1,3PGK,3.2448093199748955,0.7507781824999246
fullbackbone,0.1,3PGK,3.392130666611291,0.7848651324449432
fullbackbone,0.1,3PGK,3.3621097843577994,0.7779189543516508
fullbackbone,0.1,3PGK,3.1144433103844262,0.7206143281441137
fullbackbone,0.1,3PGK,3.467468224025403,0.8022966018632411
fullbackbone,0.1,3PGK,3.0900098796506192,0.7149609645995627
fullbackbone,0.1,3PGK,3.261569126293123,0.7546560365387396
fullbackbone,0.1,3PGK,3.2636423276936393,0.7551357301743115
fullbackbone,0.1,4HHB,3.8739438414879817,0.8963462039247425
fullbackbone,0.1,4HHB,3.8403911059673197,0.8885828319333497
fullbackbone,0.1,4HHB,3.861547838261713,0.8934780388479259
fullbackbone,0.1,4HHB,3.892968021334598,0.9007479846644825
fullbackbone,0.1,4HHB,3.8934588637278154,0.9008615549003681
fullbackbone,0.1,4HHB,3.9282679146352693,0.9089156109011219
fullbackbone,0.1,4HHB,3.9097632364184416,0.904634031520216
fullbackbone,0.1,4HHB,3.832813533429864,0.8868295467395447
fullbackbone,0.2,1AKI,3.9832204981555974,0.9216304414845679
fullbackbone,0.2,1AKI,3.894289958385674,0.9010538520972701
fullbackbone,0.2,1AKI,3.888775995111004,0.8997780411273485
fullbackbone,0.2,1AKI,3.96695717892642,0.9178674637412741
fullbackbone,0.2,1AKI,3.91820066826881,0.9065862694254115
fullbackbone,0.2,1AKI,4.0159742735033745,0.9292089514987727
fullbackbone,0.2,1AKI,4.027021602014393,0.9317650626298412
fullbackbone,0.2,1AKI,3.936319232376676,0.91077851041371
fullbackbone,0.2,1BPI,3.7880652632601373,0.8764757719456833
fullbackbone,0.2,1BPI,3.742408160571751,0.8659117131075929
fullbackbone,0.2,1BPI,3.904528840883645,0.9034229064344034
fullbackbone,0.2,1BPI,3.6744430138500856,0.850186058901993
fullbackbone,0.2,1BPI,3.573161927972031,0.8267518222246486
fullbackbone,0.2,1BPI,3.600263740048411,0.833022591076273
fullbackbone,0.2,1BPI,3.556257617776408,0.822840533136887
fullbackbone,0.2,1BPI,3.6530228666918476,0.8452299035269007
fullbackbone,0.2,1CRN,3.5366034687470638,0.8182929912533018
fullbackbone,0.2,1CRN,3.4797952502234293,0.8051488071585141
fullbackbone,0.2,1CRN,3.348450815876333,0.7747585666308037
fullbackbone,0.2,1CRN,3.460652108457424,0.8007195012224319
fullbackbone,0.2,1CRN,3.520192870873945,0.8144959364405362
fullbackbone,0.2,1CRN,3.468228533361701,0.8024725208789225
fullbackbone,0.2,1CRN,3.3520333601454757,0.7755874893223637
fullbackbone,0.2,1CRN,3.404349382661567,0.7876922771317626
fullbackbone,0.2,1CSP,3.5681427344912082,0.8255904902055528
fullbackbone,0.2,1CSP,3.716209572603682,0.8598499306362322
fullbackbone,0.2,1CSP,3.81037748975466,0.8816383350436017
fullbackbone,0.2,1CSP,3.545734746346056,0.8204057699480223
fullbackbone,0.2,1CSP,3.3308894745446174,0.7706952548527827
fullbackbone,0.2,1CSP,3.5289860979666168,0.8165304976131466
fullbackbone,0.2,1CSP,3.758360210716627,0.869602669966349
fullbackbone,0.2,1CSP,3.802091570919678,0.8797211539491768
fullbackbone,0.2,1ENH,3.115050681613309,0.7207548606137772
fullbackbone,0.2,1ENH,3.3289695516928157,0.7702510265339282
fullbackbone,0.2,1ENH,3.3268040496277,0.7697499765355079
fullbackbone,0.2,1ENH,3.3707195691226532,0.7799110709662328
fullbackbone,0.2,1ENH,3.549450762722713,0.8212655751773257
fullbackbone,0.2,1ENH,3.348628052948257,0.7747995754278111
fullbackbone,0.2,1ENH,3.4285656647503737,0.7932953972108433
fullbackbone,0.2,1ENH,3.381593006528046,0.7824269474839971
fullbackbone,0.2,1FKB,3.649968278788474,0.8445231384358788
fullbackbone,0.2,1FKB,3.7876019812832644,0.8763685785896853
fullbackbone,0.2,1FKB,3.618027112869771,0.8371326485393699
fullbackbone,0.2,1FKB,3.714858742819704,0.8595373780545323
fullbackbone,0.2,1FKB,3.8065991538783477,0.8807641104398232
fullbackbone,0.2,1FKB,3.723499933752967,0.8615367613722431
fullbackbone,0.2,1FKB,3.664468853337862,0.847878255464906
fullbackbone,0.2,1FKB,3.7842660439486266,0.8755967153699838
fullbackbone,0.2,1HEL,3.9148140237301163,0.9058026736634414
fullbackbone,0.2,1HEL,3.8644828529321127,0.8941571372979605
fullbackbone,0.2,1HEL,3.9147047771945145,0.9057773963952399
fullbackbone,0.2,1HEL,3.8213384377815065,0.8841744596125904
fullbackbone,0.2,1HEL,3.9204324909244375,0.90710266456356
fullbackbone,0.2,1HEL,3.8684386684425167,0.8950724268223476
fullbackbone,0.2,1HEL,3.8965444633655846,0.9015754954310816
fullbackbone,0.2,1HEL,4.016371888210734,0.9293009508792875
fullbackbone,0.2,1IGD,3.443927286063638,0.7968497417015433
fullbackbone,0.2,1IGD,3.6874227491750946,0.8531892868687802
fullbackbone,0.2,1IGD,3.499265616992367,0.809653825831076
fullbackbone,0.2,1IGD,3.5512055286977917,0.8216715897931529
fullbackbone,0.2,1IGD,3.125187586532838,0.7231003195610283
fullbackbone,0.2,1IGD,3.5628237636085287,0.8243597962268695
fullbackbone,0.2,1IGD,3.6524793412276013,0.8451041435761767
fullbackbone,0.2,1IGD,3.5230648549298005,0.8151604509796033
fullbackbone,0.2,1LZ1,3.9401663857600604,0.9116686578893091
fullbackbone,0.2,1LZ1,3.8815776930102395,0.8981125108494894
fullbackbone,0.2,1LZ1,4.064319694805368,0.9403950286940838
fullbackbone,0.2,1LZ1,4.05909050733911,0.9391851086418634
fullbackbone,0.2,1LZ1,3.894165640677818,0.9010250876881623
fullbackbone,0.2,1LZ1,3.98348784806239,0.92169230042829
fullbackbone,0.2,1LZ1,3.988153489075708,0.9227718281091963
fullbackbone,0.2,1LZ1,4.025821847391695,0.9314874655490111
fullbackbone,0.2,1MBN,3.6286106449944593,0.8395814472912991
fullbackbone,0.2,1MBN,3.559278462782219,0.8235394908565642
fullbackbone,0.2,1MBN,3.5907777137618546,0.830827731264103
fullbackbone,0.2,1MBN,3.4284220005619543,0.7932621564476318
fullbackbone,0.2,1MBN,3.626898184447136,0.8391852212297529
fullbackbone,0.2,1MBN,3.6103177260788852,0.8353488643991372
fullbackbone,0.2,1MBN,3.580491262027052,0.8284476704419503
fullbackbone,0.2,1MBN,3.440034280970312,0.7959489851392277
fullbackbone,0.2,1PIN,3.8778663958309467,0.8972537975396397
fullbackbone,0.2,1PIN,3.9328542604045387,0.9099767913901483
fullbackbone,0.2,1PIN,3.9484609298691757,0.913587834684251
fullbackbone,0.2,1PIN,3.845111236037268,0.8896749671948161
fullbackbone,0.2,1PIN,3.919962171132778,0.9069938428105523
fullbackbone,0.2,1PIN,3.8786528704668304,0.897435770635586
fullbackbone,0.2,1PIN,3.7875839147176276,0.8763643983800102
fullbackbone,0.2,1PIN,3.8685261168087264,0.8950926604690649
fullbackbone,0.2,1R69,3.66938553534755,0.8490158685629824
fullbackbone,0.2,1R69,3.678708495714602,0.8511729984740701
fullbackbone,0.2,1R69,3.810303639451956,0.8816212476925208
fullbackbone,0.2,1R69,3.555417029754021,0.8226460393822637
fullbackbone,0.2,1R69,3.6709271465769344,0.8493725638146243
fullbackbone,0.2,1R69,3.2616201412458046,0.7546678402873356
fullbackbone,0.2,1R69,3.4778351301264503,0.8046952780728965
fullbackbone,0.2,1R69,3.739694416980422,0.8652838119644573
fullbackbone,0.2,1RIS,3.455166100528853,0.7994501585105388
fullbackbone,0.2,1RIS,3.48324980889785,0.8059481167718571
fullbackbone,0.2,1RIS,3.4160577086377772,0.79040132867523
fullbackbone,0.2,1RIS,3.3407236210174434,0.7729706620916165
fullbackbone,0.2,1RIS,3.4941209755362337,0.8084634678836083
fullbackbone,0.2,1RIS,3.4892741815754142,0.8073420253574004
fullbackbone,0.2,1RIS,3.5219428201793708,0.8149008365839457
fullbackbone,0.2,1RIS,3.611956573713548,0.8357280580364866
fullbackbone,0.2,1SHG,3.610310244093503,0.8353471332307286
fullbackbone,0.2,1SHG,3.8760163322992325,0.8968257331454397
fullbackbone,0.2,1SHG,3.4646541409268856,0.8016454843442232
fullbackbone,0.2,1SHG,3.7767433566903907,0.8738561294340136
fullbackbone,0.2,1SHG,3.610310244093502,0.8353471332307284
fullbackbone,0.2,1SHG,3.5967827877366516,0.8322171745502838
fullbackbone,0.2,1SHG,3.475411650612625,0.8041345377133583
fullbackbone,0.2,1SHG,3.5659600621692946,0.8250854673837951
fullbackbone,0.2,1STN,3.6863228587876726,0.8529347961962669
fullbackbone,0.2,1STN,3.558467107681029,0.8233517609630128
fullbackbone,0.2,1STN,3.628930313313987,0.8396554115758753
fullbackbone,0.2,1STN,3.671221006366317,0.8494405565676112
fullbackbone,0.2,1STN,3.7029256162659494,0.8567763125551154
fullbackbone,0.2,1STN,3.6532496035873168,0.8452823655046319
fullbackbone,0.2,1STN,3.704761415945223,0.857201076604625
fullbackbone,0.2,1STN,3.6352059618644326,0.841107459923896
fullbackbone,0.2,1TIM,3.819459004975653,0.8837395998082183
fullbackbone,0.2,1TIM,3.8430473450211804,0.8891974277793572
fullbackbone,0.2,1TIM,3.802294221760168,0.8797680429385447
fullbackbone,0.2,1TIM,3.7552149623047937,0.8688749280088756
fullbackbone,0.2,1TIM,3.805303980107223,0.880464435446929
fullbackbone,0.2,1TIM,3.786649272999348,0.8761481426492902
fullbackbone,0.2,1TIM,3.874901487153411,0.8965677822676497
fullbackbone,0.2,1TIM,3.804632455523287,0.880309059288605
fullbackbone,0.2,1TUP,3.963358369164591,0.9170347775690801
fullbackbone,0.2,1TUP,3.978698609863614,0.9205841750514607
fullbackbone,0.2,1TUP,3.9332347268410324,0.9100648230343915
fullbackbone,0.2,1TUP,3.983326334545868,0.921654929719436
fullbackbone,0.2,1TUP,4.053015128664393,0.9377793983798387
fullbackbone,0.2,1TUP,3.990554900978524,0.9233274625043306
fullbackbone,0.2,1TUP,3.9737638781860385,0.9194423856534805
fullbackbone,0.2,1TUP,3.9532996733509225,0.914707414504996
fullbackbone,0.2,1UBI,3.709732148012102,0.8583511957083554
fullbackbone,0.2,1UBI,3.640908204065848,0.8424268345354636
fullbackbone,0.2,1UBI,3.645910808806427,0.8435843282814833
fullbackbone,0.2,1UBI,3.4251417877466985,0.7925031866676542
fullbackbone,0.2,1UBI,3.750510165941405,0.8677863406330341
fullbackbone,0.2,1UBI,3.3471346171896177,0.7744540269305082
fullbackbone,0.2,1UBI,3.6890130813925133,0.8535572550955769
fullbackbone,0.2,1UBI,3.4131813278298004,0.7897357968235134
fullbackbone,0.2,1UBQ,3.198424913100309,0.7400458413188075
fullbackbone,0.2,1UBQ,3.5391864768147134,0.8188906430445718
fullbackbone,0.2,1UBQ,3.708418128668551,0.8580471602605871
fullbackbone,0.2,1UBQ,3.2600621271273913,0.7543073497645394
fullbackbone,0.2,1UBQ,3.3845244179482115,0.7831052122204311
fullbackbone,0.2,1UBQ,3.564145194546963,0.8246655465562185
fullbackbone,0.2,1UBQ,3.4728499191231976,0.8035418088587396
fullbackbone,0.2,1UBQ,3.4006967872486453,0.7868471461317252
fullbackbone,0.2,1VII,3.242589501851919,0.7502645649490906
fullbackbone,0.2,1VII,3.3355055565170963,0.7717633156513738
fullbackbone,0.2,1VII,3.0017653401920263,0.6945431007385277
fullbackbone,0.2,1VII,3.027274226170999,0.7004453011960384
fullbackbone,0.2,1VII,3.0256625181114587,0.7000723870650868
fullbackbone,0.2,1VII,3.0226965307159843,0.6993861222012675
fullbackbone,0.2,1VII,2.7767311703750583,0.6424750966263878
fullbackbone,0.2,1VII,2.919381945646371,0.6754813781145185
fullbackbone,0.2,2ACY,3.7096590026165406,0.8583342714574295
fullbackbone,0.2,2ACY,3.8442958810694283,0.8894863118192663
fullbackbone,0.2,2ACY,3.763874242000867,0.8708784966722035
fullbackbone,0.2,2ACY,3.7491787815719104,0.8674782872965916
fullbackbone,0.2,2ACY,3.7450638320463896,0.866526177628134
fullbackbone,0.2,2ACY,3.633395544407291,0.8406885687675894
fullbackbone,0.2,2ACY,3.6844577134099468,0.8525032421914854
fullbackbone,0.2,2ACY,3.8032864782853912,0.879997629480347
fullbackbone,0.2,2CI2,3.6526865684230954,0.8451520914343882
fullbackbone,0.2,2CI2,3.606478297997705,0.8344605043901584
fullbackbone,0.2,2CI2,3.7092841949744906,0.8582475491349333
fullbackbone,0.2,2CI2,3.652289159977513,0.8450601397783547
fullbackbone,0.2,2CI2,3.6669013103258217,0.8484410730163682
fullbackbone,0.2,2CI2,3.7359159458725886,0.8644095560710511
fullbackbone,0.2,2CI2,3.430157438473709,0.7936636989707032
fullbackbone,0.2,2CI2,3.4564575299282736,0.7997489671373987
fullbackbone,0.2,2CRO,3.79834704572095,0.8788547523995635
fullbackbone,0.2,2CRO,3.566630752370276,0.8252406504840819
fullbackbone,0.2,2CRO,3.596175685386072,0.8320767042932016
fullbackbone,0.2,2CRO,3.764751376348392,0.8710814464502349
fullbackbone,0.2,2CRO,3.5297659771196987,0.8167109446580673
fullbackbone,0.2,2CRO,3.537109353546394,0.8184100419742355
fullbackbone,0.2,2CRO,3.7227228006042674,0.8613569496929098
fullbackbone,0.2,2CRO,3.537109353546393,0.8184100419742353
fullbackbone,0.2,2GB1,3.4031577551144787,0.7874165604791653
fullbackbone,0.2,2GB1,3.095384659045245,0.7162045714520192
fullbackbone,0.2,2GB1,3.1665327483647907,0.7326666892285065
fullbackbone,0.2,2GB1,2.957932932498732,0.6844012365679631
fullbackbone,0.2,2GB1,3.0237807462245407,0.6996369860483174
fullbackbone,0.2,2GB1,3.0914057567858872,0.7152839401569115
fullbackbone,0.2,2GB1,3.298259487597921,0.7631453867776298
fullbackbone,0.2,2GB1,3.406742632546639,0.7882460230138153
fullbackbone,0.2,2LZM,3.825905092180312,0.8852310839475043
fullbackbone,0.2,2LZM,3.730932449494019,0.8632564835836896
fullbackbone,0.2,2LZM,3.8394858479165195,0.8883733749431071
fullbackbone,0.2,2LZM,3.862595734178495,0.8937204991327282
fullbackbone,0.2,2LZM,3.7920761758760992,0.8774038097399045
fullbackbone,0.2,2LZM,3.8393346738939855,0.888338396567897
fullbackbone,0.2,2LZM,3.795774304026155,0.8782594760233002
fullbackbone,0.2,2LZM,3.8019471043977493,0.8796877275434716
fullbackbone,0.2,2PCY,3.6113590407678173,0.8355898019311994
fullbackbone,0.2,2PCY,3.8429873661498237,0.8891835499752754
fullbackbone,0.2,2PCY,3.77486048879921,0.8734204748257363
fullbackbone,0.2,2PCY,3.9499164758450083,0.913924616311311
fullbackbone,0.2,2PCY,3.845985875722258,0.8898773397622877
fullbackbone,0.2,2PCY,3.861216738110299,0.8934014294865147
fullbackbone,0.2,2PCY,3.7830700232753056,0.8753199822436887
fullbackbone,0.2,2PCY,4.003321744097296,0.9262814318528431
fullbackbone,0.2,2PTL,3.5436594433147937,0.8199255900408838
fullbackbone,0.2,2PTL,3.3696937225847305,0.7796737124273121
fullbackbone,0.2,2PTL,3.5046823440679433,0.810907138462997
fullbackbone,0.2,2PTL,3.4381035752600897,0.7955022619018591
fullbackbone,0.2,2PTL,3.1642539555784692,0.7321394262254461
fullbackbone,0.2,2PTL,3.2945946775088135,0.7622974295676422
fullbackbone,0.2,2PTL,3.700323021283703,0.8561741287785446
fullbackbone,0.2,2PTL,3.5027384791494356,0.8104573704715288
fullbackbone,0.2,3CHY,3.7280898283143356,0.8625987629744443
fullbackbone,0.2,3CHY,3.661371413546119,0.8471615753805226
fullbackbone,0.2,3CHY,3.641431988966661,0.8425480269498938
fullbackbone,0.2,3CHY,3.8134883246075084,0.8823581144532889
fullbackbone,0.2,3CHY,3.628985482685684,0.8396681765665197
fullbackbone,0.2,3CHY,3.7365392791083987,0.8645537818013559
fullbackbone,0.2,3CHY,3.6300309157641735,0.8399100670041987
fullbackbone,0.2,3CHY,3.6983813360319386,0.8557248651144728
fullbackbone,0.2,3PGK,3.2716712146141127,0.7569934396836323
fullbackbone,0.2,3PGK,3.324884955650493,0.7693059400001762
fullbackbone,0.2,3PGK,3.41058230036017,0.7891344384916371
fullbackbone,0.2,3PGK,3.1635125182426274,0.7319678737795091
fullbackbone,0.2,3PGK,3.358844571155454,0.7771634551553065
fullbackbone,0.2,3PGK,3.1475823305535866,0.7282819754167192
fullbackbone,0.2,3PGK,3.175084244981518,0.7346453192355267
fullbackbone,0.2,3PGK,3.2590440673660783,0.754071792916077
fullbackbone,0.2,4HHB,3.9060821226450098,0.9037823019928816
fullbackbone,0.2,4HHB,3.8371738371643347,0.8878384260264605
fullbackbone,0.2,4HHB,3.8485330232206296,0.8904666941991152
fullbackbone,0.2,4HHB,3.8408414856671182,0.8886870399835325
fullbackbone,0.2,4HHB,3.8981257383685888,0.901941368015791
fullbackbone,0.2,4HHB,3.8736880679081627,0.8962870234908705
fullbackbone,0.2,4HHB,3.861393667922312,0.893442367190273
fullbackbone,0.2,4HHB,3.7940327248305215,0.8778565125409382
fullbackbone,0.3,1AKI,4.024627881189307,0.9312112077825293
fullbackbone,0.3,1AKI,3.8824087411890034,0.8983047972921414
fullbackbone,0.3,1AKI,3.8853468085155876,0.8989846020603096
fullbackbone,0.3,1AKI,4.002783673893,0.9261569341304184
fullbackbone,0.3,1AKI,3.911758498934576,0.9050956917959839
fullbackbone,0.3,1AKI,3.895074401013497,0.9012353550308221
fullbackbone,0.3,1AKI,3.9987914464958445,0.9252332196887372
fullbackbone,0.3,1AKI,3.801669882682366,0.879623584478317
fullbackbone,0.3,1BPI,3.5748837464222016,0.8271502135010346
fullbackbone,0.3,1BPI,3.632303232288476,0.8404358315413252
fullbackbone,0.3,1BPI,3.773328143048528,0.8730659234040005
fullbackbone,0.3,1BPI,3.5806400870755506,0.8284821053157453
fullbackbone,0.3,1BPI,3.5460118146858655,0.8204698775254106
fullbackbone,0.3,1BPI,3.6406817031598524,0.8423744271605553
fullbackbone,0.3,1BPI,3.4563749642508994,0.7997298632384996
fullbackbone,0.3,1BPI,3.6972342273266747,0.8554594491519488
fullbackbone,0.3,1CRN,3.568922760443209,0.8257709712165449
fullbackbone,0.3,1CRN,3.570334316231702,0.8260975744726617
fullbackbone,0.3,1CRN,3.422579284011486,0.7919102791321855
fullbackbone,0.3,1CRN,3.3870255443723627,0.7836839183833378
fullbackbone,0.3,1CRN,3.5284654884305495,0.8164100399089375
fullbackbone,0.3,1CRN,3.5910868910661193,0.8308992681563134
fullbackbone,0.3,1CRN,3.5768472816736505,0.827604532778991
fullbackbone,0.3,1CRN,3.5107971424928666,0.8123219695963878
fullbackbone,0.3,1CSP,3.3304114915295866,0.7705846599968441
fullbackbone,0.3,1CSP,3.7361062016022277,0.8644535771018184
fullbackbone,0.3,1CSP,3.5499193658176353,0.8213739997241098
fullbackbone,0.3,1CSP,3.1897236251953474,0.7380325528711689
fullbackbone,0.3,1CSP,3.3072733670371632,0.7652310020959191
fullbackbone,0.3,1CSP,3.54543196849327,0.8203357137494603
fullbackbone,0.3,1CSP,3.380189981827901,0.7821023181358585
fullbackbone,0.3,1CSP,3.719856123093903,0.8606936629728564
fullbackbone,0.3,1ENH,3.036712975518041,0.7026292221544198
fullbackbone,0.3,1ENH,3.2677807887598,0.7560932799010309
fullbackbone,0.3,1ENH,3.333254984191094,0.7712425822479966
fullbackbone,0.3,1ENH,3.4121218664275026,0.789490660537338
fullbackbone,0.3,1ENH,3.228139117654737,0.7469210608740746
fullbackbone,0.3,1ENH,3.326026104088071,0.769569976886613
fullbackbone,0.3,1ENH,3.161803484817365,0.7315724406793416
fullbackbone,0.3,1ENH,3.2852903459358536,0.7601446099536449
fullbackbone,0.3,1FKB,3.696042612204248,0.8551837353741476
fullbackbone,0.3,1FKB,3.770686812137787,0.8724547769775096
fullbackbone,0.3,1FKB,3.76826835768597,0.87189519930784
fullbackbone,0.3,1FKB,3.6619423924496304,0.847293687458969
fullbackbone,0.3,1FKB,3.7491568587145228,0.8674732148250219
fullbackbone,0.3,1FKB,3.7038231963423494,0.8569839930293606
fullbackbone,0.3,1FKB,3.6967025874642623,0.8553364392705393
fullbackbone,0.3,1FKB,3.8202345155537256,0.8839190360600592
fullbackbone,0.3,1HEL,3.788365656427846,0.8765452763800731
fullbackbone,0.3,1HEL,3.902931813783432,0.9030533891575884
fullbackbone,0.3,1HEL,3.947259183418775,0.9133097767378863
fullbackbone,0.3,1HEL,3.7412250397102955,0.8656379647167172
fullbackbone,0.3,1HEL,4.010879482897927,0.9280301279520612
fullbackbone,0.3,1HEL,3.8681248335818195,0.8949998122730521
fullbackbone,0.3,1HEL,3.9050364441099212,0.9035403547618933
fullbackbone,0.3,1HEL,4.003266869161979,0.926268734988362
fullbackbone,0.3,1IGD,3.4348263588186594,0.7947439854175031
fullbackbone,0.3,1IGD,3.605513529136576,0.8342372778949582
fullbackbone,0.3,1IGD,3.4042445706063873,0.7876680259057175
fullbackbone,0.3,1IGD,3.756649282396799,0.8692067984288628
fullbackbone,0.3,1IGD,3.2732150383281065,0.7573506468560098
fullbackbone,0.3,1IGD,3.517421545741874,0.8138547121833929
fullbackbone,0.3,1IGD,3.75992356010532,0.8699643949544492
fullbackbone,0.3,1IGD,3.342839962147982,0.773460337320837
fullbackbone,0.3,1LZ1,4.05339487842631,0.9378672642011989
fullbackbone,0.3,1LZ1,3.847132869977712,0.890142729243619
fullbackbone,0.3,1LZ1,4.057216385543086,0.9387514776894557
fullbackbone,0.3,1LZ1,4.019681133094299,0.930066638047355
fullbackbone,0.3,1LZ1,3.9316017739610927,0.9096869933148569
fullbackbone,0.3,1LZ1,4.016888124250194,0.9294203966516665
fullbackbone,0.3,1LZ1,4.030516536159106,0.9325737142473558
fullbackbone,0.3,1LZ1,4.023714563402922,0.9309998859450684
fullbackbone,0.3,1MBN,3.5391843459245322,0.8188901500030092
fullbackbone,0.3,1MBN,3.3620627001928143,0.7779080601016884
fullbackbone,0.3,1MBN,3.571417594943703,0.8263482215653986
fullbackbone,0.3,1MBN,3.328812983848692,0.7702148001459166
fullbackbone,0.3,1MBN,3.562071595023292,0.8241857608036226
fullbackbone,0.3,1MBN,3.655886551238158,0.8458924977402793
fullbackbone,0.3,1MBN,3.581667606497202,0.8287198509235141
fullbackbone,0.3,1MBN,3.3176862974654773,0.7676403273321794
fullbackbone,0.3,1PIN,3.8750248724262657,0.8965963309316131
fullbackbone,0.3,1PIN,3.885799917446465,0.8990894415951027
fullbackbone,0.3,1PIN,3.988945341480237,0.9229550455036426
fullbackbone,0.3,1PIN,3.835974493901734,0.8875609241253947
fullbackbone,0.3,1PIN,3.9547143891362997,0.9150347489155455
fullbackbone,0.3,1PIN,3.9247407209928267,0.9080994951386651
fullbackbone,0.3,1PIN,3.8763261971340532,0.8968974291172416
fullbackbone,0.3,1PIN,3.9111948509267367,0.904965275927079
fullbackbone,0.3,1R69,3.555417029754021,0.8226460393822637
fullbackbone,0.3,1R69,3.745226409767672,0.8665637945707839
fullbackbone,0.3,1R69,3.7778934175477272,0.874122228460209
fullbackbone,0.3,1R69,3.7114851872427077,0.8587568107931318
fullbackbone,0.3,1R69,3.580343623054903,0.8284135100003817
fullbackbone,0.3,1R69,3.616957457429987,0.836885153575016
fullbackbone,0.3,1R69,3.4007755591379842,0.7868653722307276
fullbackbone,0.3,1R69,3.567032901434326,0.8253336990159457
fullbackbone,0.3,1RIS,3.475129920988019,0.8040693516162228
fullbackbone,0.3,1RIS,3.508923933380805,0.8118885498191645
fullbackbone,0.3,1RIS,3.259192018408779,0.7541060255639722
fullbackbone,0.3,1RIS,3.4491629054488997,0.7980611499596897
fullbackbone,0.3,1RIS,3.488397513542689,0.8071391834744541
fullbackbone,0.3,1RIS,3.615671807395932,0.8365876821673877
fullbackbone,0.3,1RIS,3.3651301761152963,0.7786178071995429
fullbackbone,0.3,1RIS,3.7480299573059304,0.8672124743906946
fullbackbone,0.3,1SHG,3.7227027345595847,0.8613523068473459
fullbackbone,0.3,1SHG,3.887837006434596,0.899560779605224
fullbackbone,0.3,1SHG,3.8426806387923884,0.8891125799473847
fullbackbone,0.3,1SHG,3.786077900122663,0.8760159394140349
fullbackbone,0.3,1SHG,3.728817042377071,0.8627670244648646
fullbackbone,0.3,1SHG,3.681219787601685,0.8517540567036259
fullbackbone,0.3,1SHG,3.420401247297874,0.7914063288891936
fullbackbone,0.3,1SHG,3.5949095325395093,0.8317837441099767
fullbackbone,0.3,1STN,3.756071711570871,0.8690731611231864
fullbackbone,0.3,1STN,3.7336531444416496,0.8638859931192251
fullbackbone,0.3,1STN,3.730005229802635,0.8630419451482905
